ID,name,Vermin,stars,votes,safety
106118096,Lynn Hill Memorial Face Problem,V4,3.6,48,""
105722908,High Noon,V5,3.5,50,""
105725467,Flintlock Dyno,V0,1.9,120,""
106662822,Mystical Vibrations,V5,3.1,53,""
106332352,Bulgemaster,V2,2.5,64,""
108854273,Igneous Ambiance,V7,3.3,47,""
106076122,Turnbuckle,V1,2.3,68,""
106649431,The Halfling,V1+,2.5,64,""
106123972,Fidelman Arete,V1,2.1,71,""
106708072,Meadows Direct,V6,3.4,44,""
105901228,"Turtle Face, Left",V1,2.7,55,""
106649385,Sweetielicious,V0-,2.4,61,""
105723292,All Washed Up,V6,3.9,28,""
106115235,Fishbait,V1,2,62,""
106292521,Zippy the Pinhead,V0+,2.2,59,""
106934624,Scatterbrain,V6,3.6,29,""
105725710,Thin Lizzie,V8,3.6,28,""
105722803,Gripper Traverse,V0,2.1,57,""
105725293,Dynamo Hum,V1,2.9,41,""
106801960,The Inquisition,V6,3.9,19,""
105723304,Collieherb,V0,2.7,42,""
111808964,Master Cylinder,V5,3.8,19,""
106662629,Mulligan Variation,V8-,3,33,""
106039638,False Blockhead,V1,2.2,50,""
106625231,Walking Mexican Down the Hall,V0,2.5,43,""
108085516,Iron Meteorite (aka Kingpin),V5,3.9,14,PG13
105725494,Off Camber,V4,3,32,""
105722893,Chili Sauce (aka Moffat Problem),V7,3.5,22,""
106039440,Picture Perfect,V1,2.5,41,""
113620731,The Easiest Yogi Eliminate Variation,V8,3.2,24,""
106136573,La Migra,V3,2.8,32,""
108549284,X-Men,V4,3.2,23,""
107455255,Diary of a Dope Fiend,V8,3.9,9,""
108017981,Chorizo Tacos,V4,2.8,30,""
106039616,Yardarm,V1,2,46,""
109022710,"Ryan's Roof",V5,2.7,32,""
114241079,Left Nixon Crack,V0,3.3,18,PG13
105908394,Scuttlebutt,V1,2.1,43,""
106693819,Coyote Corner,V1,3.3,18,R
106118126,The Bardini Crack (aka: Blas Beemer),V2,2.7,30,""
106039632,Nitwit,V0,1.9,47,""
105908389,Right Arete,V0-,1.6,52,""
106294784,Morning Glory,V1,2.5,33,""
108734026,Saxwing on the DL,V5,3,23,""
106118465,Right Arete,V0-,2.3,37,""
118130718,Caveman Finish,V3,2.7,28,""
120052231,Caveman Yabo,V10-,4,2,""
108005790,Pinched Loaf,V6,3.5,13,""
115370817,Stem Gem Mantle,V5,4,2,""
106073444,"Don't Mess with Texas",V1,2.2,38,""
106662637,False Blockhead Sit Start,V5,2.5,33,""
105722809,"Intersection Boulder, Left",V0,2.3,36,""
106048550,So High,V5,3.5,10,R
105723310,Lunge For It (aka All Lunged Out),V3,2.5,31,""
107579672,The Funktion,V3,3.8,5,R
120112423,Do or Do Not,V5,4,1,R
108539246,Alien Arete,V5,4,1,R
106143002,Act of Contrition,V3,3.6,8,R
120620787,South of Heaven,V3,4,1,""
108056142,Roasted and Raw,V12,4,1,""
106152051,Body and Soul,V5,3.6,7,""
106151249,Bodyglove,V4,3.6,7,""
106104512,Iron Resolution,V12+,3.7,3,""
106835225,EJ Deluxe,V5,3.6,5,""
120205553,Cameltoe Crack,V0,3.7,3,""
106152798,Dark Matter,V9,3.7,3,""
106345888,Native Arete,V0,3,16,""
106048308,Powell Face,V3,2.7,20,""
109964898,Kentucky Fried Christ,V2,3.5,4,""
113923195,"Locker's Face",V1,3.5,2,""
106149980,Sex Magician,V7,3.5,2,""
108806381,Secret Samurai,V4,2.6,17,PG13
108757305,EJ Deluxe Escape,V3,3,10,""
106711063,"Doin' The Cockroach",V4,2.7,15,""
106400474,Monkey Gone to Heaven,V3,2.3,22,""
108716729,Monkeyflower,V3,2.7,14,""
106400458,Pixie Dust,V1,2.4,20,""
106392474,Corner Problem,V0,2.4,20,""
108017958,Chorizo Taco Stand,V2,2.2,23,""
105722806,Ripper,V2,2,25,""
106356194,Lost Generation,V0-,2.5,15,""
106150424,Arete Boulders Crack,V0-,2.1,24,""
106104520,Shanghai Noon,V6,2.9,7,""
107432627,Block Problem,V0,2.9,7,""
106345895,Native Arete SDS,V1,3,4,""
106416406,Skimbles,V6,2.4,15,""
105900396,"Big Bob's Big Wedge",V5,3.9,38,""
105722866,Psyche,V4,4,9,""
105722161,Alexandria,V6,3.9,10,""
105908431,Dike Face,V5-,3.3,16,""
114338783,3-Star Lieback,V0-,3.3,9,""
106359702,Dripper Left,V2,3.5,2,""
116751504,4-Star Dyno,V6,3,3,""
114149841,Slash Babyface,V0,2.7,9,""
117537429,The Peanut,V7,3,2,R
106708018,Tips Be Gone Traverse,V7,3,2,""
120062505,Stoney Point Simulator,V4,3,1,""
120062532,Unnamed,V0,3,1,""
120110363,3-Star-Crack,V0,3,1,""
120333949,Mission Crack,V0+,3,1,PG13
107087639,Cave Rock Problem,V4,3,1,""
120585645,Mind The Gap,V0+,3,1,R
105908473,[Redacted],V8+,2.7,3,""
105722902,Lotus Flower,V3+,2.7,3,""
106585643,Tour of Duty,V2+,2.7,3,""
106708006,Tips Be Gone,V5+,2.5,6,""
106391573,Slashdance,V3,2.3,6,""
116217465,PB is a little brown dog,V0,2.5,2,""
106681794,Binding Arete,V0,2.5,2,""
106360122,Dripper Right,V0+,2.5,2,""
106346058,Blackdot,V2,2.5,2,""
106683167,Purple Helmet,V1,2.1,8,""
108493975,Base Layer,V1,2.3,3,""
106379351,Browning Slab,V0+,2.3,3,R
106380307,Xenocryst,V1,2,5,""
108053570,Shadow of the Slash Right,V0+,2,3,""
106346042,Bluecut,V0,2,3,""
106658051,Knuckleball,V2,2,3,""
106380321,Email,V3,2,3,""
106658075,Curveball,V5,2,3,""
106153584,Mirage Left Exit,V4,2,3,""
106346084,Cinders,V0+,2,3,""
114149790,Babyface Nelson,V4,2,2,""
106491416,Old Chub,V0-,2,2,""
106681811,Remote Sensor,V1,2,2,""
106619785,Hop Juice,V3,2,2,""
106658064,Gutterball,V3,2,2,""
106491429,Ten Fidy,V0,2,2,""
120062545,Unnamed,V0+,2,1,""
118155768,Which is Wort,V0,2,1,R
120334073,Crows Nest Traverse,V1,2,1,""
120110270,Bruanstein Freres,V0-,2,1,""
108039089,Hidden Crack,V3,2,1,""
107087650,Certain Slab,V0,2,1,""
105722899,The River Nile,V9,2,1,R
107087613,Uncertain Traverse,V4,2,1,""
106667553,Premium Miniature,V0-,2,1,""
108054737,PGD Arete,V2,2,1,""
106359710,Driblet,V4,2,1,""
106360096,Puttyface,V4,2,1,""
105724348,Lessons In Flight,V2,2,1,""
106458184,Walk the Line,V1+,2,1,""
106360106,Silly Putty,V1,2,1,""
106458227,Chocolate Slab,V0+,2,1,""
105722593,White Rastafarian,V2,3.9,203,R
105789389,Swinging Richard,V4,3.2,46,""
106049301,Kirkatron,V5,3.3,6,""
109989625,Chocolate Roof Left,V4,2.9,15,""
105789815,Attractive Brunette,V2,1.8,36,""
106669160,Penguins in Bondage,V4,3.1,7,""
106073439,Western Roll (sit),V5,2.9,11,""
108854255,Border Patrol (Yabo),V6,3,8,""
106073434,Western Roll,V3,2.4,19,""
109989567,Brunette Torpedo,V3,2.6,11,""
106708408,Use What I Got,V2,3,3,""
120217031,Shattery,V2,3,2,""
120131734,Pepelats,V1,3,1,""
108495541,Mr. Freeze,V5,3,1,""
120423417,The Laying of Hands,V0,3,1,""
120423499,Twin Peaks Yabo,V0+,3,1,""
114009329,Pistol Whipped,V4,3,1,""
109989634,Chocolate Roof Center,V5,2.7,6,""
112469196,Bardini Crack (Sit),V4,2.8,4,""
106587743,Classic Melon,V3,2.8,4,""
105789824,Tush,V0-,1.8,23,""
105789830,Bodacious Rail,V1,2.1,17,""
109989643,Chocolate Roof Right,V3,2.3,12,""
116558583,Pickled Pigs Feet,V0-,2.1,15,""
116494567,"Evan's Problem",V4,2.7,3,""
116558561,Flo,V0,2.3,10,""
106356198,The Snows of Kilimanjaro,V1,2.4,8,""
105789396,Smoothie,V0+,1.6,22,""
113923326,Chile Pepper,V4,2.5,2,""
113949475,Psycho Slab,V4,2.5,2,""
106934046,Cumalong,V6,2.5,2,""
106356166,To Have and Have Not,V2,2.5,2,""
106676790,Struggling Man,V0+,2.5,2,""
106341380,The Undertaker,V0+,2.1,7,""
120253954,Thunder Egg,V5-,2.2,5,""
109989507,Ghetto Booty,V4,2.3,4,""
106643980,"Tinkerbell's Anus",V2,3,2,""
116483086,"Lox O' Kourndoggs",V3,3,1,""
109849840,Wiggle Till You Squiggle at the Debutant Ball,V1,3,1,""
106686368,Habanero,V4,2.5,2,""
106686375,Finger Food,V3,2.5,2,""
106643974,The Mullet,V1,2.3,3,""
108042279,Kranium Center,V3,2.3,4,""
106688273,Ring of Fire,V2,2.3,4,""
111338835,Little Biglip,V3,2,4,""
120112836,Unnamed V3,V3-,2,2,""
109965103,V1 Left,V1+,2,2,""
106643987,Moral Wasteland,V3,2,2,""
118159192,John Cena,V0,2,1,""
120416229,"The Swallow's Tail",V0,2,1,""
120174874,"Mantelzuma's revenge",V2,2,1,""
119464422,Kingsnake,V7,3,1,""
119232353,Caulk,V5,3,1,""
117844164,Timber Terror,V7-,3,1,""
119404002,Reptile Traverse,V5,3,1,""
119402981,Lowball,V5,3,1,""
117793001,Stanislaus Lieback,V3,3,1,""
117726819,THE BEST Slab Problem,V2,3,1,""
117792910,TreJug,V2,3,1,""
119404585,Gecko,V3,3,1,""
117793035,Stanislaus Crack Left,V4-,2.5,2,""
117792653,Daft Funk,V3,2,1,""
117543738,Warm-up Step-up,V0,2,1,""
117550192,Prehende Clivum et Pertine!,V2,2,1,""
117563236,Winking Traverse,V3+,2,1,""
117554286,Push-Pop,V2+,2,1,""
117683013,Skull Face,V0,2,1,""
117554021,Hand Surfing,V1,2,1,""
119232376,Protein Paste,V2,2,1,""
117550216,Prehende Clivum et Pertine Ulterior!,V3-,2,1,""
117683980,Mini-Dihedral,V2-,2,1,""
119230352,Crack and Seam Make a Great Team,V0,2,1,""
119230482,Exponential Growth,V0,2,1,""
117562994,Winking Left,V2,2,1,""
117562917,Winking Middle,V2,2,1,""
119396444,Lone Wolf Slab,V3,2,1,""
117684241,Conplexus Parvi,V2,2,1,""
117563060,Winking Right,V2+,2,1,""
117792795,"You're So Edgy",V2,2,1,""
119231268,Quit Bugging Me,V0+,2,1,""
117792597,Stanislaus Crack Jr.,V0,2,1,""
117754742,The Slap,V3,2,1,""
119414957,Ant Crack,V0,2,1,""
117754093,Seam Corner Left,V1,2,1,""
119396284,Switched Sides,V2,2,1,""
117726760,Flake and Seam Make a Great Team,V1,2,1,""
119404683,Watersnake,V1,2,1,""
117754633,PnG,V2,2,1,""
119404653,Alligator Lizard,V1,2,1,""
119404595,Garter Snake,V2,2,1,""
119230175,Jug Slap,V3-,2,1,""
120759217,Slabba dab dab,V0-,2,1,""
120759162,Flake out,V0-,2,1,""
117543710,Warm-up Flake,V0-,1,1,""
117550082,Parped,V1,1,1,""
117792727,Seam Funk,V1,1,1,""
117684312,Swaganometry,V3,1,1,""
117683801,Chicken Pie,V2-,1,1,""
117559412,Brevis sed Magnus,V2,1,1,""
119230553,Legislative Branch,V0,1,1,""
119230407,Broken Alliance,V1,1,1,""
117722807,Jug Seam #1,V0,1,1,""
117726862,Better Bring Your Hairbrush,V3,1,1,""
117563120,Winking Smidge,V1-,1,1,""
119402649,Low-Angle Face,V0,1,1,""
117792403,Mini-Highball,V0,1,1,""
119402677,Low-Angle Seam,V0,1,1,""
117683082,Skull ArÃªte,V0,1,1,""
119231165,Bad Backscratcher,V2-,1,1,""
117792765,Jug Seam #2,V0,1,1,""
119231136,Pine Needle Ledge,V0+,1,1,""
117659881,Sapling Crack,V0,1,1,""
117793067,Tiny Warm-up #1,V0,1,1,""
117753877,Seam Corner Right,V0,1,1,""
117792840,Log Seam,V1-,1,1,""
119402690,Low-Angle Duo,V0,1,1,""
117639786,Bushy Crack,V0,1,1,""
117682849,Double Crack,V0,1,1,""
119230587,Judicial Branch,V0,1,1,""
119403000,Front Face,V0,1,1,""
117726852,Supplementary Angles,V2,1,1,""
117793072,Tiny Warm-up #2,V0,1,1,""
117682888,Skull Crack,V0,1,1,""
119402896,Back Face,V0,1,1,""
117624280,Warm-up Brush,V0,0,1,""
117658581,Comfort Tree,V0,0,1,""
113434044,"Paul's Problem",V3+,4,8,""
118592154,"Whale's Tail",V9-,4,2,""
119851585,"Vic's Line",V9,4,1,""
118599730,To The Core,V8,4,1,""
114091050,Troubled Waters Traverse,V6,4,1,""
114091089,Arch Nemesis,V3,4,1,""
113263867,Agent Orange,V4,3.5,11,""
108795383,The Offwidth,V6,3.5,8,""
115963006,Greaser,V4,3.3,3,""
108795433,Pinch a Loaf,V3,2.7,14,""
108795390,Manzanita Mangler,V5,3,4,""
118563601,Pauls Traverse,V4,3,2,""
108791697,Bachar Problem,V5,3,2,R
108795438,Pinky Jam,V5,2.6,10,""
108795232,Unnamed V3,V3,3,2,""
108795213,Lord of the Rings,V1,2.7,7,""
119017746,Elective Amnesia -- RIP,V6,3,1,""
118563616,Mushroom slab,V0,3,1,""
118591029,The Pangolin,V3,3,1,""
115963066,Tortoise,V1,3,1,""
115963059,Spotless,V2,3,1,""
114091135,A Brush With A Branch,V0,3,1,""
114091128,Squared Away,V0,3,1,""
114091122,Slight Left Bend,V0,3,1,""
108795395,Manzanita Strangler,V5,2.8,4,""
108791787,Un-named V2,V2,2.8,4,PG13
108791685,Monks Traverse,V4,2.6,5,""
108795426,Loaf jam,V0,2,15,""
108795418,Mantle jam,V0,1.7,18,""
115963071,Up and Down,V0,2.5,2,""
108791803,Un-named V3,V3,2.5,2,""
108795237,Unknown V3,V3,2.3,3,""
108795409,The Loaf Traverse,V3,2,3,""
108795222,Un-named V0,V0,2,2,""
118599753,Beware the Bishop,V4+,2,1,""
118597397,Exit Stage Right,V2,2,1,R
118597423,San Angelo Bar,V4,2,1,""
118599762,Side to Side,V3,2,1,""
115963041,Block Party,V0,2,1,""
116073878,John Doe Left,V4,2,1,""
114610307,Spicy Donut,V0,2,1,""
114610337,No More Donuts Please,V0,2,1,""
114091079,Situational Awareness,V4,2,1,""
114091107,South Face,V2,2,1,""
114091116,Straightened Out,V0+,2,1,""
108795241,Un-named V1,V1,2,1,""
109585042,Hero Pose (Stand),V2-,2,1,""
115963076,Rigor,V0,1,1,""
117584669,Triple Crown,V6,3.8,30,""
110746024,The Nose,V4,3.2,41,""
113010724,"Wein's Law",V4,3.2,38,""
117563211,Rated X,V4,3.7,29,""
117584731,Masterwork,V4,3.7,28,""
112141465,Resolution,V4,3.2,37,""
117563229,Girls on Film,V6,3.1,35,""
118645931,Sweet & Low,V6,3.6,18,""
117974078,Girls On Film (Sit),V9,3.8,12,""
119221625,Sweet Spot,V6,4,7,""
119833599,Campfire Arete,V6,3.9,7,""
113637210,Fun House,V6,3.7,12,""
119833464,Maximum Overdrive,V8,4,3,""
120324053,The Drawing of the Three,V11,4,1,""
108341091,[Redacted],V4,3.1,19,""
117860242,[Redacted],V8,3.6,5,""
114057367,House of Pain,V4,3.4,11,""
119833415,Terminal Velocity,V5,3.5,8,""
112154409,Continuum,V6,2.1,34,""
110746044,Hotos and Hand Tools,V8,3.2,13,""
114318971,Rain Fly,V7,3.4,8,""
119263497,Milano Munchkin,V4,3.1,12,""
117908622,Rainbird,V8,3,14,""
119044902,Girls Gone Wild,V9,3.5,2,""
114070651,Crescendo,V7,3,12,""
120779320,House of Pain Sit,V7,3.5,2,""
117944354,Hotos and Hand Tools Direct,V7,3.1,9,""
112155227,Rain Check,V4,2.3,25,""
110746378,Oh My,V4,2.7,19,""
112141522,Ultraviolet,V4,3.1,9,""
119660470,Summit Fever,V4,3.3,3,""
114070664,Staccato,V3,2.9,11,""
112197591,Ginja Ninja,V6,2.7,13,""
119779973,Full Spectrum,V8,3,6,""
119221565,Low Dow,V4,3,5,""
112213674,The Grand Traverse,V4,3,4,""
114341648,Botox Detox,V2,2.6,12,""
114057380,Full Steam Ahead,V2,3,3,""
120219516,Girls in Office,V10,3,2,""
112141451,Unnamed 6,V0,2.6,10,""
119683848,Outhouse,V2,3,1,""
119412912,"I'm Lichen Pain",V3,3,1,""
119927377,Fat Booty,V4,3,1,""
117784803,Haden It,V4,3,1,""
117784926,Sunset Crack sit start,V5,3.5,2,""
117784896,Sunset Crack,V2,3,2,""
120183208,Pousse-café,V7,3,1,""
119230738,Sunburns on the Shoulders,V3,3,1,""
120045711,Safety Not Guaranteed,V1,3,1,""
120049840,Catch The Wind,V4,3,1,""
119136576,Project,V3,3,1,""
115362840,Unknown #1,V0,3,1,""
120324020,Zoom Town,V8,3,1,""
115362867,Unknown #3,V1,3,1,""
114070693,Unnamed V2,V2,3,1,""
120442943,Unplanned Berth,V2,3,1,""
120324000,Nostalgia Bias,V4,3,1,""
113958855,Left Leaning Libertarian,V0,3,1,""
112213563,Silver Lining,V4,3,1,""
112213558,The Warden,V4,3,1,""
108264494,Unnamed/Unknown 2,V0,3,1,""
108264500,Unnamed/Unknown 3,V1,3,1,""
108264514,Unnamed/Unknown 1,V1,3,1,""
110746274,Taller Than You Are,V2,2.2,17,""
116829038,Prism,V5,2.5,11,""
110746372,Skeeter Den (right),V4,2.4,12,""
117563240,I Read the Articles,V6,2.4,11,""
110746318,The Sticky Tree,V1,2.3,11,""
114057376,The Real DGriff,V0,2.7,3,PG13
112155251,Unnamed 1,V0,2.2,11,""
114341718,Bora bora boar hunt,V2,2.3,8,""
113563995,Danny Boy,V5,2.4,5,""
119748545,Pursuit of Happiness,V8,2.5,2,""
116829086,Unnamed,V2,2.1,7,""
117830447,Unnamed,V3,2.3,3,""
117694338,Hillbilly Hand Fishing,V4,2.3,3,""
108260511,"""5 Project""",V5,2.3,3,""
113564017,Have a Seat,V4,2.2,6,""
112141438,Sweeping for Tweakers,V3,2,8,""
112155302,Uncut,V5,1.8,13,""
113037164,Unnamed V1,V1,2,6,""
119044921,"Slippery, Sloppy, Slopey Sally",V5,2,4,""
120018066,Thundercat,V7,2,3,""
118970468,Fast Grown Chicken,V4,2,3,""
113637182,"Mickey's House sds",V8,2,3,""
119127312,Corner Current,V2,2,2,""
117542490,Mossibilities V2,V2,2,2,""
120179846,Diagnosis Yogurt,V6,2,2,""
112155280,Vacant Lot,V3,1.6,10,""
113801383,Web of Destruction Left,V0,2,2,""
112213594,Full on Friction,V0,2,2,""
119630287,Money Machine,V5,2,1,""
119127360,Third Rail,V2,2,1,""
119127230,Spark Plug,V0,2,1,""
119788842,Short But Smelly,V2+,2,1,""
119670822,Swamp Cooler,V3,2,1,""
120045679,My Own Mistress,V2,2,1,""
119384324,DSR Crack,V0,2,1,""
120045686,Neither Nor,V4,2,1,""
119136549,Crusty 700 lb. Old Lady,V3,2,1,""
119927425,Swag,V1,2,1,""
119927348,My share,V1,2,1,""
119136535,Heat Rises,V0,2,1,""
119136350,RC Slab,V2,2,1,""
115362860,Unknown #2,V0,2,1,""
119136435,Friction Addiction,V1,2,1,""
120345662,Near Threatened Species,V5,2,1,""
113801399,Web of Destruction Right,V0,2,1,""
120442954,Riprap,V1,2,1,""
112173787,Nonsense,V4,2,1,""
113958841,V is not for victory,V1,2,1,""
120324031,Declinism,V5,2,1,""
112213553,Easy Up,V0,2,1,""
109050458,Unnamed 1,V0,2,1,""
108260618,Unnamed/Unknown 2,V4,2,1,""
108260603,Unnamed/Unknown 1,V2,2,1,""
108260626,Unnamed/Unknown 3,V2,2,1,""
120809011,"Penny's Traverse",V1,2,2,""
120758638,Circuit Breaker,V2-,2,1,""
120545549,Chokey Cheese,V5,2,1,""
112141423,Unnamed 1,V2,1.4,10,""
119748635,Brevity,V9,1.7,3,""
119263612,Unnamed 2,V2,1.7,3,""
113597783,Second Seat,V1,1.7,3,""
110746363,Skeeter Den (left),V5,1.5,4,""
120055235,Have A Smoke With Friends,V9,1.5,2,""
119748605,Unknown,V3,1.3,3,""
119263576,Unnamed 1,V2,1,3,""
118100730,Crack and Jill,V1,1,1,""
119927414,Piece of Eight,V4,1,1,""
119927326,Plunder,V0,1,1,""
117784794,Unnamed,V1,1,1,""
119927395,Dirty Money,V2,1,1,""
119230981,Sun Swallower,V1,1,1,""
114070706,"Hater's Ball",V1,1,1,""
113754683,Buried Treasure,V1,1,1,""
113754740,Arg,V2,1,1,""
110746335,The Center,V2,1,1,""
108260641,Unnamed/Unknown 4,V3,1,1,""
120155740,Unnamed,V6,4,1,""
116815807,Bear Cave,V4,3.4,8,""
118714115,Kung Fu Panda,V9-,3.3,3,""
118592195,Peace of Mind,V7,3.3,3,""
116815812,Eyeliner,V4,3.3,3,""
117564167,Life Coach,V3,3,2,""
118840306,Foxy Lady,V8,3,1,""
119849418,Lumberjack,V6,3,1,""
118861790,The Soft Chobber,V1,3,1,""
120155775,3rd Bird from the Sun,V4,3,1,""
118857379,The Big Chob Prevails,V3,2.5,2,PG13
117564193,Vulture Nipple,V5,2,2,""
118870563,Son of a chobber,V2+,2,1,""
106248748,White Lines,V8,4,18,""
119485939,Hobo,V9,4,4,""
118273989,Truckee Boulder,V1,4,2,""
114057360,Blue Diamond,V2,4,1,PG13
117867810,Unknown #1,V0,4,1,""
120179796,Incitement of Insurrection,V0,4,1,""
108243252,Split Pea Soup,V5,3,15,""
114557462,Shadow Play (dyno),V4,3,13,""
113132815,Black Wall Warmup,V0,3.4,5,""
119381645,Flight Deck,V2,3.5,2,""
120655672,Ruffled Feathers,V4,3.5,2,""
114557338,Unnamed V2,V2,3.1,8,""
119057209,Hyperkinetic,V7,3.3,4,""
119716744,Bear Hug Arete,V4,2.9,10,""
116816127,Black and White,V4+,3,6,""
119716668,"3 Am at Denny's",V8,3,5,""
113647829,Hot Seat,V7,3,5,""
119141215,Phallic Tractor,V4,3,3,""
119166625,Layback,V0,3,3,""
113956669,Wiley Coyote,V5,3,3,""
113133007,Spirit Slips Away,V6,3,3,""
119143554,Compression Challenge,V3,3,2,""
117803259,Power Ballad,V6,3,2,""
119036153,Rosy Palms,V5,3,2,""
108243613,Tik Tock,V8,3,2,""
113132930,Unnamed Problem 17,V2,3,2,""
114557417,Shadow Dance,V3,2.7,7,""
119180305,Edge Traverse (Left to Right),V4,3,1,""
119371788,Empty Man,V2,3,1,""
115136697,Fat Boy,V11,3,1,""
119036131,Kito Slab,V5,3,1,""
119381651,Wingding,V2,3,1,""
119381632,Winged Migration,V0,3,1,""
119381735,Hunt & Peck,V3,3,1,""
108244581,Moffatt Problem,V11,3,1,""
120278128,Feathered Edge,V8,3,1,""
119826343,Cacklers,V0,3,1,""
117899322,Unnamed #4,V0,3,1,""
119826368,Yard Donkey,V1,3,1,""
114552947,Unknown #1,V0,3,1,""
117870362,Unknown #3,V0,3,1,""
114552978,Unknown #2,V0,3,1,""
120323955,Rook,V1,3,1,""
116779317,Unnamed/Unknown 4,V0,2.7,3,""
116766410,"""25 Unnamed""",V1,2.5,4,""
114557486,Unnamed V3,V3,2.3,7,""
117854597,Unnamed V1,V1,2.5,2,""
120018538,Unknown,V4,2.5,2,""
115137691,Very Easy V5,V5,2.5,2,""
108243626,Unnamed/Unknown 1,V1,2.3,3,""
108243655,Tic Tock Direct,V3,2.2,5,""
118294617,Unknown #1,V0,2,1,""
118294638,Unknown #3,V0,2,1,""
118225630,Belsnickel,V0-,1,1,""
106300862,OK Problem,V4,3.2,108,""
109637318,The Fang (Low Start),V5-,3.7,63,""
106161132,The Fang,V3,3.2,67,""
107327743,Thin Face,V2,2.9,69,""
108105393,B1 Traverse,V4,3.1,55,""
109298817,Zacks Roof,V5,3.8,19,""
109660395,The Falcon,V5,3,27,""
111804184,The Peanut,V7,3.2,21,""
106571456,Y Crack,V0,3,25,""
111804161,Nothing But Sunshine,V9-,3.9,7,""
110514456,The Wave,V1,3,23,X
118703835,Off Campus Education,V7,4,1,""
111804292,Orange Flambe,V8,4,1,""
113496925,High Chaparral,V5,3.4,11,""
111804344,Better Bold than Old,V2,3.4,11,""
108150538,Barndoor Arete,V2,2.9,17,""
111739962,All This Time I Was an Actor,V7,3.3,6,""
109659614,Blank Generation,V9,3.5,2,""
108578670,The Freezer,V3-,2.9,13,""
108406715,Unnamed V1,V1,2.4,24,""
111804329,Arbor Days,V5,3.3,3,""
105998253,Untitled,V0,1.9,29,""
111623465,Nipple Eraser/Mr. Nipple,V2+,3,6,""
111804207,Thin Face sit,V7,2.9,8,""
112911776,Opposition Movement,V5,2.8,9,""
112908393,"Sean Can't Even",V3,3,3,""
108150607,Unnamed V4,V4,2.4,14,""
108252321,Unnamed,V1,2.4,14,PG13
111696853,Silly Slab,V0,2.6,10,""
106085130,Evolver,V5,3,2,""
108129783,Smooth Face,V1,3,2,""
120656444,"Fireman's Traverse",V0,3,2,""
112183194,‘Sharma problem’,V6,3,1,""
118703785,The Salty Spitoon,V1,3,1,PG13
114813747,The Far Left Fang,V4,3,1,""
113496942,Thin Face,V7,3,1,""
111247424,unnamed V0+,V0+,2.3,16,""
106085121,Toothless,V5,3,1,""
106085112,Right crack,V0,3,1,""
107347752,Muto Ryu,V0+,3,1,""
107684380,Tilt Drive,V5,3,1,""
111804257,Pumperknickel,V6,2.8,4,""
108150616,Daddy Long Legs,V4,2.8,4,""
106085090,Titanium Man traverse,V5,2.8,4,""
109124804,Unnamed V1,V1,1.9,21,""
108119388,Unnamed-2,V0,2.6,5,""
118838222,Ashley Swenson Sucks,V1+,2.7,3,PG13
106009872,"Reed's Arete",V4,1.9,18,""
108119379,Unnamed,V0,2.5,4,""
112908769,Passat,V1+,2.3,7,""
118837866,Tres Leches,V3-,2.5,2,""
120414551,Springtime,V4,2.5,2,""
106085096,You Wanna Fuck With Conan?,V2,2.5,2,""
106085116,Left crack,V0,2.5,2,""
108119421,"And The Holy Spirit, Amen",V3,2,10,""
111672032,Heady Topper,V3,2.3,3,PG13
111672061,The Seder Special,V2-,2.2,6,""
113550097,The Refrigerator,V3,2.3,4,""
108119414,And The Son,V1,1.6,18,""
112275139,LBJ Arete,V1,2.3,4,""
112101949,Unknown V1,V2,2,7,""
114487041,Unnamed,V0,2,4,""
112321970,"Turtle's Head",V4,2,3,""
114939563,The Gums,V3,2,2,""
114811326,The Fang Left,V3+,2,2,""
112321946,Turtle Neck,V3,2,2,""
109298701,Nob wall,V1,2,2,""
112074841,"Little 'Un",V1,2,2,""
106085136,The Belittler,V3,2,2,""
117579064,warmup,V0,2,1,""
114499760,Unnamed Throw,V2,2,1,""
114939036,Level Three,V1,2,1,R
114939891,Overbite,V2,2,1,""
114939870,"Not Blind Yet, But Trying",V0,2,1,""
109012525,Irony,V2,2,1,""
109496676,Betty,V1+,2,1,PG13
112911790,Unnamed,V0-,1.7,6,""
108150569,Unnamed,V2,1.4,9,""
